Facility,State,name,Date,Source,cases,staffcases,deaths,staffdeaths,pop,currentpop,lat,lon
immigration,Iowa,ICE LINN COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,3,,41.97465,-91.669211
immigration,Illinois,ICE MCHENRY COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.ice.gov/coronavirus,10,,0,,121,,42.34096,-88.441208
immigration,California,ICE MESA VERDE DETENTION FACILITY,4/23/2021,https://www.ice.gov/coronavirus,60,,0,,47,,35.38009,-119.006075
immigration,Michigan,ICE MONROE COUNTY DETENTION-DORM,4/23/2021,https://www.ice.gov/coronavirus,1,,0,,10,,41.895571,-83.393282
immigration,Missouri,ICE MONTGOMERY COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,1,,0,,20,,38.979062,-91.504782
immigration,Texas,ICE MONTGOMERY PROCESSING CENTER,4/23/2021,https://www.ice.gov/coronavirus,314,,0,,400,,30.33712,-95.442691
immigration,Oklahoma,ICE OKMULGEE COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,36,,0,,84,,35.622307,-95.974094
immigration,Missouri,ICE MORGAN COUNTY ADULT DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,3,,0,,23,,38.431711,-92.840178
immigration,Ohio,ICE MORROW COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.ice.gov/coronavirus,51,,0,,7,,40.559917,-82.80605
immigration,Nevada,ICE NEVADA SOUTHERN DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,14,,0,,82,,36.248959,-115.982932
immigration,Washington,ICE NORTHWEST DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,34,,0,,352,,47.249288,-122.421653
immigration,Nevada,ICE NYE COUNTY DETENTION CENTER SOUTHERN PAHRUMP,4/23/2021,https://www.ice.gov/coronavirus,61,,0,,73,,36.219775,-115.982888
immigration,California,ICE OTAY MESA DETENTION CENTER SAN DIEGO CDF,4/23/2021,https://www.ice.gov/coronavirus,286,,1,,345,,32.724103,-117.170912
immigration,New Mexico,ICE OTERO COUNTY PROCESSING CENTER,4/23/2021,https://www.ice.gov/coronavirus,191,,0,,203,,32.080372,-106.281726
immigration,Nebraska,ICE PHELPS COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,17,,40.4395,-99.370609
immigration,Pennsylvania,ICE PIKE COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.ice.gov/coronavirus,38,,0,,49,,41.389076,-75.071227
immigration,Louisiana,ICE PINE PRAIRIE CORRECTIONAL CENTER,4/23/2021,https://www.ice.gov/coronavirus,87,,0,,235,,30.788197,-92.407154
immigration,Iowa,ICE POLK COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,15,,0,,30,,41.653628,-93.587896
immigration,Texas,ICE PORT ISABEL,4/23/2021,https://www.ice.gov/coronavirus,414,,0,,387,,26.124511,-97.350142
immigration,Texas,ICE PRAIRIELAND DETENTION FACILITY,4/23/2021,https://www.ice.gov/coronavirus,159,,0,,307,,32.421199,-97.196369
immigration,Illinois,ICE PULASKI COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,113,,0,,88,,37.271822,-89.164982
immigration,Louisiana,ICE RICHWOOD CORRECTIONAL CENTER,4/23/2021,https://www.ice.gov/coronavirus,135,,0,,182,,32.458519,-92.079595
immigration,Texas,ICE RIO GRANDE DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,195,,0,,164,,27.379743,-99.489085
immigration,Louisiana,ICE CONCORDIA PARISH C C,4/23/2021,https://www.ice.gov/coronavirus,59,,0,,157,,31.597144,-91.557948
immigration,Georgia,ICE ROBERT A DEYTON DETENTION FACILITY,4/23/2021,https://www.ice.gov/coronavirus,6,,0,,18,,33.436518,-84.313576
immigration,Texas,ICE ROLLING PLAINS DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,59,,0,,42,,33.176769,-99.7218
immigration,Michigan,ICE SAINT CLAIR COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,15,,0,,29,,42.942492,-82.478787
immigration,Puerto Rico,ICE SAN JUAN STAGING FACILITY,4/23/2021,https://www.ice.gov/coronavirus,1,,0,,3,,18.465901,-66.103568
immigration,Arizona,ICE SAN LUIS REGIONAL DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,85,,0,,53,,32.509136,-114.746669
immigration,Minnesota,ICE SHERBURNE COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,72,,45.303856,-93.620392
immigration,Louisiana,ICE SOUTH LOUISIANA DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,40,,0,,89,,30.486648,-92.583629
immigration,Texas,ICE SOUTH TEXAS FAMILY RESIDENTIAL CENTER,4/23/2021,https://www.ice.gov/coronavirus,498,,0,,177,,28.658538,-99.201166
immigration,Texas,ICE SOUTH TEXAS DETENTION COMPLEX,4/23/2021,https://www.ice.gov/coronavirus,441,,0,,647,,28.895694,-99.120202
immigration,Georgia,ICE STEWART DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,495,,4,,758,,32.03778,-84.772473
immigration,New Hampshire,ICE STRAFFORD COUNTY CORRECTIONS,4/23/2021,https://www.ice.gov/coronavirus,20,,0,,86,,43.219176,-70.938666
immigration,Texas,ICE HUTTO CCA,4/23/2021,https://www.ice.gov/coronavirus,18,,0,,65,,30.565077,-97.419691
immigration,New Mexico,ICE TORRANCE COUNTY DETENTION FACILITY,4/23/2021,https://www.ice.gov/coronavirus,55,,0,,33,,34.752146,-106.16066
immigration,Florida,ICE WAKULLA COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,43,,0,,65,,30.195947,-84.376778
immigration,Utah,ICE WASHINGTON COUNTY JAIL PURGATORY CORRECTIONAL FAC,4/23/2021,https://www.ice.gov/coronavirus,6,,0,,5,,37.158392,-113.412233
immigration,Texas,ICE WEBB COUNTY DETENTION CENTER CCA,4/23/2021,https://www.ice.gov/coronavirus,153,,0,,59,,27.367767,-99.495067
immigration,Louisiana,ICE WINN CORRECTIONAL CENTER,4/23/2021,https://www.ice.gov/coronavirus,327,,1,,439,,31.913783,-92.635991
immigration,Maryland,ICE WORCESTER COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,1,,0,,22,,38.170027,-75.375911
immigration,Rhode Island,ICE WYATT DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,35,,0,,25,,41.892328,-71.384013
immigration,Pennsylvania,ICE YORK COUNTY PRISON,4/23/2021,https://www.ice.gov/coronavirus,281,,0,,320,,39.987244,-76.663713
immigration,Not Available,ALL ICE FACILITIES,4/23/2021,https://www.ice.gov/coronavirus,,,,,,15054,,
county,Texas,ARANSAS COUNTY JAIL,4/2/2021,https://www.tcjs.state.tx.us/,,,0,,188,,28.02574503,-97.05402531
county,Texas,BRAZORIA COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,0,,789,,29.24317268,-95.40836733
county,Texas,BRAZOS COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,601,,30.67800201,-96.39467196
county,Texas,MCLENNAN COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,0,,1179,,31.54870792,-97.07978642
county,Texas,NUECES COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,0,,495,,27.7948666,-97.40164367
county,Texas,ROCKWALL COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,0,,187,,32.92061744,-96.454885
county,Texas,TOM GREEN COUNTY JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,427,,31.46354435,-100.4400053
county,Texas,WHARTON COUNTY JAIL,3/26/2021,https://www.tcjs.state.tx.us/,,,0,,125,,29.30871103,-96.0978019
state,West Virginia,NORTHERN REGIONAL JAIL,4/23/2021,https://dhhr.wv.gov/COVID-19/Pages/Correctional-Facilities.aspx,207,,,,,447,39.9090819,-80.73026054
state,Rhode Island,MAXIMUM SECURITY FACILITY,4/23/2021,http://www.doc.ri.gov/covid-19/,335,69,1,,394,,41.74670676,-71.45656844
federal,Michigan,BANNUM INC RRC SAGINAW,4/23/2021,https://www.bop.gov/coronavirus/,0,,,,,,43.4439656,-83.9137491
federal,Pennsylvania,CAPITOL PAVILION RRC HARRISBURG,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,40.278624,-76.895869
federal,Illinois,CENTERSTONE OF ILLINOIS RRC,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,37.7301706,-88.941833
federal,Ohio,COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,41.085716,-80.656492
federal,North Dakota,COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,46.8664267,-96.8404784
federal,North Dakota,COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE MANDAN,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,46.8296936,-100.9311397
federal,New York,COMMUNITY RESOURCES FOR JUSTICE RRC BUFFALO,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,42.9122502,-78.8634379
federal,Nebraska,DISMAS CHARITIES RRC KEARNEY,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,40.6780014,-99.083405
federal,Georgia,DISMAS CHARITIES RRC AUGUSTA,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,33.4657278,-81.9664132
federal,Iowa,DISMAS CHARITIES RRC SIOUX CITY,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,42.4950056,-96.3849784
federal,Kentucky,DISMAS CHARITIES RRC LOUISVILLE,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,38.2383832,-85.7877635
federal,West Virginia,DISMAS RRC CHARLESTON,4/23/2021,https://www.bop.gov/coronavirus/,7,,0,0,,,38.3764898,-81.7852963
federal,West Virginia,DISMAS RRC CLARKSBURG,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,39.2853965,-80.3028182
federal,Texas,DISMAS RRC EL PASO,4/23/2021,https://www.bop.gov/coronavirus/,7,,0,0,,,31.7581943,-106.3972904
federal,District of Columbia,FAIRVIEW RRC,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,38.9000642,-77.0170892
federal,California,GARDEN GROVE CCC,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,33.775628,-117.938497
federal,Alaska,GEO CARE INC CORDOVA CENTER,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,61.2207958,-149.8818069
federal,California,GEO REENTRY MARVIN GARDENS,4/23/2021,https://www.bop.gov/coronavirus/,9,,0,0,,,33.9510247,-118.2572722
federal,Montana,GREAT FALLS PRE-RELEASE CENTER,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,47.5164824,-111.2782912
federal,West Virginia,HAZELTON FCI,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,192,,1,0,1337,1511,39.67052865,-79.51460679
federal,West Virginia,HAZELTON USP,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,117,,0,0,1238,1395,39.67295836,-79.49687702
federal,Illinois,HUMAN SERVICE CENTER RRC PEORIA,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,40.6999945,-89.5818164
federal,North Dakota,LAKE REGION LAW ENFORCEMENT RRC,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,48.1073394,-98.8667354
federal,Wisconsin,LUTHERAN SOCIAL SERVICES RRC,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,44.8120218,-91.5028614
federal,Kansas,MIRROR INC RRC WICHITA,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,37.754345,-97.2339391
federal,Kansas,MIRROR INC RRC TOPEKA,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,39.0218054,-95.6669679
federal,Rhode Island,NEIL J HOUSTON HOUSE RRC,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,41.8773976,-71.3955845
federal,Maine,PHAROS HOUSE RRC,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,43.6569426,-70.2668495
federal,Washington,PIONEER FELLOWSHIP HOUSE RRC,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,47.6041393,-122.3199424
federal,Idaho,PORT OF HOPE BOISE RESIDENTIAL RRC,4/23/2021,https://www.bop.gov/coronavirus/,5,,0,0,,,43.6066796,-116.2739106
federal,Pennsylvania,RENEWAL INC RRC PITTSBURGH,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,40.438249,-80.0028107
federal,Georgia,RRC DISMAS CHARITIES INC SAVANNAH,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,32.079097,-81.1356286
federal,South Carolina,RRC-ALSTON WILKES SOCIETY COLUMBIA SC,4/23/2021,https://www.bop.gov/coronavirus/,4,,1,0,,,34.0318378,-81.0364271
federal,South Carolina,RRC-ALSTON WILKES SOCIETY FLORENCE SC,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,34.1953201,-79.7733917
federal,Colorado,RRK INDEPENDENCE HOUSE RRC DENVER,4/23/2021,https://www.bop.gov/coronavirus/,4,,1,0,,,39.7398282,-104.9533327
federal,Texas,SALVATION ARMY RRC WACO,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,31.5464451,-97.1407624
federal,New York,SYRACUSE PAVILION RRC,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,43.0510193,-76.1438324
federal,Washington,TACOMA RRC,4/23/2021,https://www.bop.gov/coronavirus/,2,,0,0,,,47.2550349,-122.4052373
federal,Ohio,TALBERT HOUSE FOR MEN,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,39.1349952,-84.5016587
federal,Florida,TALLAHASSEE RRC,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,28.45743,-82.409148
federal,Ohio,VOAGO RESIDENTIAL REENTRY PROGRAM,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,41.6642966,-83.5273544
federal,Minnesota,VOLUNTEERS OF AMERICA RRC MINNEAPOLIS,4/23/2021,https://www.bop.gov/coronavirus/,4,,0,0,,,44.9480706,-93.2324681
federal,Minnesota,VOLUNTEERS OF AMERICA RRC ROSEVILLE,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,44.9942325,-93.1264198
federal,Mississippi,YAZOO CITY LOW FCI,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,129,,3,0,1768,1344,32.88848416,-90.43217011
federal,Mississippi,YAZOO CITY MEDIUM FCI,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,196,,0,0,1336,1397,32.88405531,-90.43966572
federal,Mississippi,YAZOO CITY USP,4/23/2021,https://www.bop.gov/mobile/about/population_statistics.jsp,252,,1,0,562,928,32.89176224,-90.44593846
county,Texas,BROOKS COUNTY PRIVATE JAIL,4/7/2021,https://www.tcjs.state.tx.us/,,,0,,322,,27.2482474,-98.12584562
county,Texas,JEFFERSON COUNTY PRIVATE JAIL,4/23/2021,https://www.tcjs.state.tx.us/,,,1,,267,,30.07945354,-94.09358575
state,Maine,MAINE CORRECTIONAL CENTER - MEN,4/23/2021,https://www.maine.gov/corrections/covid-19-resources,147,,,,,,43.72694,-70.41443
state,Maine,MAINE CORRECTIONAL CENTER - WOMEN,4/23/2021,https://www.maine.gov/corrections/covid-19-resources,6,,,,,,43.72694,-70.41443
federal,New Jersey,KINTOCK RRC NEWARK,4/23/2021,https://www.bop.gov/coronavirus/,9,,1,0,,,40.7025186,-74.1947154
federal,New Jersey,THE KINTOCK GROUP RRC BRIDGETON,4/23/2021,https://www.bop.gov/coronavirus/,1,,0,0,,,39.410655,-75.2153652
federal,Pennsylvania,THE KINTOCK GROUP PHILADELPHIA,4/23/2021,https://www.bop.gov/coronavirus/,18,,0,0,,,40.0073596,-75.1249583
state,Tennessee,DCCO AND OFFICE OF INVESTIGATIONS AND COMPLIANCE,4/23/2021,https://www.tn.gov/correction.html,,66,0,0,,,35.858564,-86.349357
state,West Virginia,CHARLESTON COMMUNITY CORRECTIONS,4/23/2021,https://dhhr.wv.gov/COVID-19/Pages/Correctional-Facilities.aspx,1,,,,,37,38.647285,-80.618327
federal,New York,GEO CARE RRC BRONX,4/23/2021,https://www.bop.gov/coronavirus/,6,,1,0,,,40.8635948,-73.899458
immigration,Pennsylvania,ICE BERKS FAMILY RESIDENTIAL CENTER,4/23/2021,https://www.ice.gov/coronavirus,5,,0,,16,,40.44704,-75.96632
immigration,Ohio,ICE BUTLER COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,92,,39.389759,-84.555672
immigration,Pennsylvania,ICE CLINTON COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.ice.gov/coronavirus,66,,0,,82,,41.154786,-77.337113
immigration,Wisconsin,ICE DODGE COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,4,,0,,74,,43.372221,-88.710157
immigration,Iowa,ICE HARDIN COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,7,,0,,38,,42.359829,-93.09744
immigration,Maryland,ICE HOWARD COUNTY DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,16,,39.169227,-76.781823
immigration,Minnesota,ICE KANDIYOH COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,41,,0,,74,,45.14671,-95.014442
immigration,Texas,ICE LASALLE COUNTY REGIONAL DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,11,,0,,,,28.040526,-99.356329
immigration,Minnesota,ICE NOBLES COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,,,43.648273,-95.58735
immigration,New York,ICE ORANGE COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,3,,0,,63,,41.40424,-74.360625
immigration,Massachusetts,ICE PLYMOUTH COUNTY CORRECTIONAL FACILITY,4/23/2021,https://www.ice.gov/coronavirus,5,,0,,94,,41.930901,-70.6509
immigration,Ohio,ICE SENECA COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,14,,0,,31,,41.242376,-83.241337
immigration,West Virginia,ICE SOUTH CENTRAL REGIONAL JAIL,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,2,,38.310996,-81.710286
immigration,California,ICE YUBA COUNTY JAIL,4/23/2021,https://www.ice.gov/coronavirus,7,,0,,24,,39.140676,-121.586736
immigration,Illinois,ICE KANKAKEE COUNTY DETENTION CENTER,4/23/2021,https://www.ice.gov/coronavirus,22,,0,,44,,41.075688,-87.858119
immigration,Nebraska,ICE HALL COUNTY SHERIFF,4/23/2021,https://www.ice.gov/coronavirus,2,,0,,26,,40.87227,-98.368698
county,New Mexico,BERNALILLO COUNTY METROPOLITAN DETENTION CENTER,4/23/2021,NM Dept. of Health,907,159,,,1168,,35.00751759,-106.8581101
county,New Mexico,BERNALILLO COUNTY YOUTH DIAGNOSTICS AND DEVELOPMENT CENTER,4/23/2021,NM Dept. of Health,4,33,,,44,,35.11885,-106.629371
county,New Mexico,CHAVES COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,171,25,,,262,,33.35175758,-104.5043002
county,New Mexico,CIBOLA COUNTY CORRECTIONAL FACILITY,4/23/2021,NM Dept. of Health,84,86,,,1204,,35.12978479,-107.8117146
county,New Mexico,CURRY COUNTY ADULT DETENTION CENTER,4/23/2021,NM Dept. of Health,131,8,,,209,,34.40630687,-103.2062727
county,New Mexico,DE BACA COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,3,0,,,,,34.47219373,-104.2435013
county,New Mexico,DONA ANA COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,525,96,,,698,,32.30232218,-106.8054971
county,New Mexico,EDDY COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,57,23,,,,,32.42203446,-104.2269961
county,New Mexico,GRANT COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,26,6,,,,,32.71224288,-108.2597533
county,New Mexico,HIDALGO COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,32,5,,,,,32.33746026,-108.6663794
county,New Mexico,J PAUL TAYLOR YOUTH CENTER,4/23/2021,NM Dept. of Health,0,21,,,46,,32.26751958,-106.9406057
county,New Mexico,LEA COUNTY JUVENILE DETENTION CENTER,4/23/2021,NM Dept. of Health,3,3,,,318,,32.93448354,-103.339084
county,New Mexico,LINCOLN COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,86,12,,,,,33.64727906,-105.8893871
county,New Mexico,LOS ALAMOS COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,3,0,,,20,,35.88134256,-106.3048138
county,New Mexico,LUNA COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,146,21,,,304,,32.27668004,-107.7372858
county,New Mexico,MCKINLEY COUNTY ADULT DETENTION CENTER,4/23/2021,NM Dept. of Health,135,17,,,,,35.5272222,-108.7083111
county,New Mexico,OTERO COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,86,10,,,,,32.85205675,-106.0077681
county,New Mexico,QUAY COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,1,0,,,63,,35.17644954,-103.7282215
county,New Mexico,RIO ARRIBA COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,13,1,,,,,36.69934637,-106.5524662
county,New Mexico,ROOSEVELT COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,20,6,,,,,34.19793473,-103.3339038
county,New Mexico,SAN JUAN COUNTY ADULT DETENTION CENTER,4/23/2021,NM Dept. of Health,681,38,,,631,,36.72108097,-108.1383412
county,New Mexico,SAN JUAN COUNTY ALTERNATIVE SENTENCING PROGRAM,4/23/2021,NM Dept. of Health,2,0,,,,,36.740412,-108.215397
county,New Mexico,SAN JUAN COUNTY JUVENILE DETENTION CENTER,4/23/2021,NM Dept. of Health,3,1,,,15,,36.7253798,-108.1378585
county,New Mexico,SAN MIGUEL COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,15,0,,,72,,35.55858761,-105.2286137
county,New Mexico,SANDOVAL COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,74,27,,,403,,35.32195327,-106.570078
county,New Mexico,SANTA FE COUNTY ADULT DETENTION FACILITY,4/23/2021,NM Dept. of Health,117,39,,,,,35.562911,-106.049883
county,New Mexico,SIERRA COUNTY DETENTION FACILITY,4/23/2021,NM Dept. of Health,1,1,,,46,,33.13373394,-107.2498949
county,New Mexico,SOCORRO COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,0,1,,,70,,34.02797262,-106.9226892
county,New Mexico,TAOS COUNTY ADULT DETENTION CENTER,4/23/2021,NM Dept. of Health,25,2,,,,,36.39686287,-105.5760802
county,New Mexico,TORRANCE COUNTY DETENTION FACILITY,4/23/2021,NM Dept. of Health,39,23,,,597,,34.752146,-106.16066
county,New Mexico,VALENCIA COUNTY DETENTION CENTER,4/23/2021,NM Dept. of Health,115,13,,,,,34.80209658,-106.733071
federal,Connecticut,CHASE CENTER WATERBURY CT,4/23/2021,https://www.bop.gov/coronavirus/,1,,,,60,,41.560982,-73.046293
federal,Delaware,COMMUNITY SOLUTIONS INC WILMINGTON DE,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,,,39.74355,-75.529321
federal,Texas,REEVES III CORRECTIONAL INSTITUTION,4/23/2021,https://www.bop.gov/coronavirus/,,,1,0,,,31.40031,-103.498703
federal,Florida,PENSACOLA RRC,4/23/2021,https://www.bop.gov/coronavirus/,6,,0,0,,,30.45228,-87.20815
federal,Indiana,VOLUNTEERS OF AMERICA INC RRC EVANSVILLE,4/4/2021,https://www.bop.gov/coronavirus/,1,,0,0,72,,37.979823,-87.55389
federal,Virginia,JAMES RIVER RRC,4/23/2021,https://www.bop.gov/coronavirus/,3,,0,0,68,,37.016794,-76.449185
county,California,SAN FRANCISCO COUNTY JAIL,4/23/2021,https://www.davisvanguard.org/tag/covid-19/,142,76,0,,1163,814,37.77499,-122.405441
state,Nevada,NORTHERN NEVADA TRANSITIONAL HOUSING,4/23/2021,http://doc.nv.gov/About/Press_Release/covid19_updates/,63,0,0,0,104,,39.52685897,-119.788673
state,Nevada,THREE LAKES VALLEY CONSERVATION CAMP,4/23/2021,http://doc.nv.gov/About/Press_Release/covid19_updates/,220,8,0,0,330,,36.51452028,-115.5611321
county,California,ALAMEDA COUNTY STAFF,4/23/2021,https://www.cdcr.ca.gov/covid19/cdcr-cchcs-covid-19-status/,,2,,,,,37.800263,-122.26411
county,California,FRESNO COUNTY STAFF,4/23/2021,https://www.cdcr.ca.gov/covid19/cdcr-cchcs-covid-19-status/,,21,,,,,36.170199,-120.36101
county,California,HUMBOLDT COUNTY STAFF,4/23/2021,https://www.cdcr.ca.gov/covid19/cdcr-cchcs-covid-19-status/,,1,,,,,40.780564,-124.14891
county,California,IMPERIAL COUNTY STAFF,4/23/2021,https://www.cdcr.ca.gov/covid19/cdcr-cchcs-covid-19-status/,,9,,,,,32.795556,-114.53152
